"","id","variable","actual_value"
"20414",757,"automaticity_put_on_mask",1
"20415",757,"inst_attitude_protects_self",0.714285714285714
"20416",757,"inst_attitude_protects_others",0.857142857142857
"20417",757,"inst_attitude_sense_of_community",1
"20418",757,"inst_attitude_enough_oxygen",0.571428571428571
"20419",757,"inst_attitude_no_needless_waste",1
"20420",757,"norms_family_friends",1
"20421",757,"norms_risk_groups",1
"20422",757,"norms_officials",1
"20423",757,"norms_people_present_indoors",1
"20424",757,"aff_attitude_comfortable",0.714285714285714
"20425",757,"aff_attitude_calm",0.857142857142857
"20426",757,"aff_attitude_safe",0.857142857142857
"20427",757,"aff_attitude_responsible",1
"20428",757,"aff_attitude_difficult_breathing",0.428571428571429
"20429",757,"effective_means_handwashing",1
"20430",757,"effective_means_masks",0.857142857142857
"20431",757,"effective_means_distance",1
"20432",757,"effective_means_ventilation",0.857142857142857
"20433",757,"risk_likely_contagion",0.875
"20434",757,"risk_contagion_absent_protection",0.875
"20435",757,"risk_severity",1
"20436",757,"risk_fear_spread",0.857142857142857
"20437",757,"risk_fear_contagion_self",0.857142857142857
"20438",757,"risk_fear_contagion_others",0.857142857142857
"20439",757,"risk_fear_restrictions",0.142857142857143
"20440",758,"automaticity_carry_mask",0.857142857142857
"20441",758,"automaticity_put_on_mask",1
"20442",758,"inst_attitude_protects_self",0.714285714285714
"20443",758,"inst_attitude_protects_others",1
"20444",758,"inst_attitude_sense_of_community",0.571428571428571
"20445",758,"inst_attitude_enough_oxygen",1
"20446",758,"inst_attitude_no_needless_waste",0.285714285714286
"20447",758,"norms_family_friends",1
"20448",758,"norms_risk_groups",1
"20449",758,"norms_officials",1
"20450",758,"norms_people_present_indoors",1
"20451",758,"aff_attitude_comfortable",0.428571428571429
"20452",758,"aff_attitude_calm",0.428571428571429
"20453",758,"aff_attitude_safe",0.857142857142857
"20454",758,"aff_attitude_responsible",1
"20455",758,"aff_attitude_difficult_breathing",0.428571428571429
"20456",758,"effective_means_handwashing",1
"20457",758,"effective_means_masks",1
"20458",758,"effective_means_distance",1
"20459",758,"effective_means_ventilation",1
"20460",758,"risk_likely_contagion",0.25
"20461",758,"risk_contagion_absent_protection",0.5
"20462",758,"risk_severity",0.142857142857143
"20463",758,"risk_fear_spread",0.428571428571429
"20464",758,"risk_fear_contagion_self",0.571428571428571
"20465",758,"risk_fear_contagion_others",0.857142857142857
"20466",758,"risk_fear_restrictions",0.142857142857143
"20467",759,"automaticity_carry_mask",1
"20468",759,"automaticity_put_on_mask",1
"20469",759,"inst_attitude_protects_self",0.857142857142857
"20470",759,"inst_attitude_protects_others",0.857142857142857
"20471",759,"inst_attitude_sense_of_community",0.571428571428571
"20472",759,"inst_attitude_enough_oxygen",0.428571428571429
"20473",759,"inst_attitude_no_needless_waste",0.285714285714286
"20474",759,"norms_family_friends",0.857142857142857
"20475",759,"norms_risk_groups",0.571428571428571
"20476",759,"norms_officials",1
"20477",759,"norms_people_present_indoors",1
"20478",759,"aff_attitude_comfortable",0.428571428571429
"20479",759,"aff_attitude_calm",0.857142857142857
"20480",759,"aff_attitude_safe",0.714285714285714
"20481",759,"aff_attitude_responsible",0.857142857142857
"20482",759,"aff_attitude_difficult_breathing",0.428571428571429
"20483",759,"effective_means_handwashing",0.714285714285714
"20484",759,"effective_means_masks",0.857142857142857
"20485",759,"effective_means_distance",0.857142857142857
"20486",759,"effective_means_ventilation",0.571428571428571
"20487",759,"risk_likely_contagion",0.25
"20488",759,"risk_contagion_absent_protection",0.375
"20489",759,"risk_severity",0.571428571428571
"20490",759,"risk_fear_spread",0.285714285714286
"20491",759,"risk_fear_contagion_self",0.428571428571429
"20492",759,"risk_fear_contagion_others",0.714285714285714
"20493",759,"risk_fear_restrictions",0.857142857142857
"20494",760,"automaticity_carry_mask",1
"20495",760,"automaticity_put_on_mask",1
"20496",760,"inst_attitude_protects_self",1
"20497",760,"inst_attitude_protects_others",1
"20498",760,"inst_attitude_sense_of_community",1
"20499",760,"inst_attitude_enough_oxygen",0.428571428571429
"20500",760,"inst_attitude_no_needless_waste",0.571428571428571
"20501",760,"norms_family_friends",1
"20502",760,"norms_risk_groups",1
"20503",760,"norms_officials",1
"20504",760,"norms_people_present_indoors",0.857142857142857
"20505",760,"aff_attitude_comfortable",0.428571428571429
"20506",760,"aff_attitude_calm",0.428571428571429
"20507",760,"aff_attitude_safe",0.857142857142857
"20508",760,"aff_attitude_responsible",1
"20509",760,"aff_attitude_difficult_breathing",0.714285714285714
"20510",760,"effective_means_handwashing",1
"20511",760,"effective_means_masks",1
"20512",760,"effective_means_distance",1
"20513",760,"effective_means_ventilation",1
"20514",760,"risk_likely_contagion",0.25
"20515",760,"risk_contagion_absent_protection",0.5
"20516",760,"risk_severity",0.857142857142857
"20517",760,"risk_fear_spread",0.857142857142857
"20518",760,"risk_fear_contagion_self",0.857142857142857
"20519",760,"risk_fear_contagion_others",0.857142857142857
"20520",760,"risk_fear_restrictions",0.571428571428571
"20521",761,"automaticity_carry_mask",0.714285714285714
"20522",761,"automaticity_put_on_mask",0.857142857142857
"20523",761,"inst_attitude_protects_self",0.571428571428571
"20524",761,"inst_attitude_protects_others",1
"20525",761,"inst_attitude_sense_of_community",0.571428571428571
"20526",761,"inst_attitude_enough_oxygen",1
"20527",761,"inst_attitude_no_needless_waste",0.428571428571429
"20528",761,"norms_family_friends",1
"20529",761,"norms_risk_groups",1
"20530",761,"norms_officials",1
"20531",761,"norms_people_present_indoors",0.857142857142857
"20532",761,"aff_attitude_comfortable",0.571428571428571
"20533",761,"aff_attitude_calm",0.571428571428571
"20534",761,"aff_attitude_safe",0.571428571428571
"20535",761,"aff_attitude_responsible",0.714285714285714
"20536",761,"aff_attitude_difficult_breathing",0.714285714285714
"20537",761,"effective_means_handwashing",1
"20538",761,"effective_means_masks",0.714285714285714
"20539",761,"effective_means_distance",0.285714285714286
"20540",761,"effective_means_ventilation",0.714285714285714
"20541",761,"risk_likely_contagion",0.375
"20542",761,"risk_contagion_absent_protection",0.5
"20543",761,"risk_severity",0.428571428571429
"20544",761,"risk_fear_spread",0.571428571428571
"20545",761,"risk_fear_contagion_self",0.428571428571429
"20546",761,"risk_fear_contagion_others",0.571428571428571
"20547",761,"risk_fear_restrictions",0.285714285714286
"20548",762,"automaticity_carry_mask",0.571428571428571
"20549",762,"automaticity_put_on_mask",0.142857142857143
"20550",762,"inst_attitude_protects_self",0.571428571428571
"20551",762,"inst_attitude_protects_others",0.571428571428571
"20552",762,"inst_attitude_sense_of_community",0.571428571428571
"20553",762,"inst_attitude_enough_oxygen",0.285714285714286
"20554",762,"inst_attitude_no_needless_waste",0.142857142857143
"20555",762,"norms_family_friends",0.571428571428571
"20556",762,"norms_risk_groups",0.428571428571429
"20557",762,"norms_officials",1
"20558",762,"norms_people_present_indoors",0.714285714285714
"20559",762,"aff_attitude_comfortable",0.142857142857143
"20560",762,"aff_attitude_calm",0.285714285714286
"20561",762,"aff_attitude_safe",0.428571428571429
"20562",762,"aff_attitude_responsible",0.571428571428571
"20563",762,"aff_attitude_difficult_breathing",0.857142857142857
"20564",762,"effective_means_handwashing",0.857142857142857
"20565",762,"effective_means_masks",0.142857142857143
"20566",762,"effective_means_distance",0.857142857142857
"20567",762,"effective_means_ventilation",0.857142857142857
"20568",762,"risk_likely_contagion",0.25
"20569",762,"risk_contagion_absent_protection",0.375
"20570",762,"risk_severity",0.285714285714286
"20571",762,"risk_fear_spread",0.285714285714286
"20572",762,"risk_fear_contagion_self",0.285714285714286
"20573",762,"risk_fear_contagion_others",0.285714285714286
"20574",762,"risk_fear_restrictions",0.714285714285714
"20575",763,"automaticity_carry_mask",0.571428571428571
"20576",763,"automaticity_put_on_mask",0.571428571428571
"20577",763,"inst_attitude_protects_self",0.857142857142857
"20578",763,"inst_attitude_protects_others",0.857142857142857
"20579",763,"inst_attitude_sense_of_community",0.714285714285714
"20580",763,"inst_attitude_enough_oxygen",0.714285714285714
"20581",763,"inst_attitude_no_needless_waste",0.857142857142857
"20582",763,"norms_family_friends",0.571428571428571
"20583",763,"norms_risk_groups",0.571428571428571
"20584",763,"norms_officials",0.571428571428571
"20585",763,"norms_people_present_indoors",0.428571428571429
"20586",763,"aff_attitude_comfortable",0.571428571428571
"20587",763,"aff_attitude_calm",0.428571428571429
"20588",763,"aff_attitude_safe",0.428571428571429
"20589",763,"aff_attitude_responsible",0.142857142857143
"20590",763,"aff_attitude_difficult_breathing",0.571428571428571
"20591",763,"effective_means_handwashing",0.714285714285714
"20592",763,"effective_means_masks",0.714285714285714
"20593",763,"effective_means_distance",0.571428571428571
"20594",763,"effective_means_ventilation",0.285714285714286
"20595",763,"risk_likely_contagion",0.625
"20596",763,"risk_contagion_absent_protection",0.625
"20597",763,"risk_severity",0.428571428571429
"20598",763,"risk_fear_spread",0.571428571428571
"20599",763,"risk_fear_contagion_self",0.428571428571429
"20600",763,"risk_fear_contagion_others",0.571428571428571
"20601",763,"risk_fear_restrictions",0.571428571428571
"20602",764,"automaticity_carry_mask",0.428571428571429
"20603",764,"automaticity_put_on_mask",0.285714285714286
"20604",764,"inst_attitude_protects_self",0.571428571428571
"20605",764,"inst_attitude_protects_others",0.714285714285714
"20606",764,"inst_attitude_sense_of_community",0.428571428571429
"20607",764,"inst_attitude_enough_oxygen",0.285714285714286
"20608",764,"inst_attitude_no_needless_waste",0.285714285714286
"20609",764,"norms_family_friends",0.714285714285714
"20610",764,"norms_risk_groups",1
"20611",764,"norms_officials",1
"20612",764,"norms_people_present_indoors",0.857142857142857
"20613",764,"aff_attitude_comfortable",0.285714285714286
"20614",764,"aff_attitude_calm",0.571428571428571
"20615",764,"aff_attitude_safe",0.714285714285714
"20616",764,"aff_attitude_responsible",0.571428571428571
"20617",764,"aff_attitude_difficult_breathing",0.857142857142857
"20618",764,"effective_means_handwashing",0.285714285714286
"20619",764,"effective_means_masks",0.571428571428571
"20620",764,"effective_means_distance",0.714285714285714
"20621",764,"effective_means_ventilation",0.714285714285714
"20622",764,"risk_likely_contagion",0.375
"20623",764,"risk_contagion_absent_protection",0.5
"20624",764,"risk_severity",0.857142857142857
"20625",764,"risk_fear_spread",0.714285714285714
"20626",764,"risk_fear_contagion_self",0.857142857142857
"20627",764,"risk_fear_contagion_others",1
"20628",764,"risk_fear_restrictions",1
"20629",765,"automaticity_carry_mask",0.857142857142857
"20630",765,"automaticity_put_on_mask",0.857142857142857
"20631",765,"inst_attitude_protects_self",0.571428571428571
"20632",765,"inst_attitude_protects_others",1
"20633",765,"inst_attitude_sense_of_community",1
"20634",765,"inst_attitude_enough_oxygen",0.571428571428571
"20635",765,"inst_attitude_no_needless_waste",0.142857142857143
"20636",765,"norms_family_friends",0.714285714285714
"20637",765,"norms_risk_groups",1
"20638",765,"norms_officials",1
"20639",765,"norms_people_present_indoors",1
"20640",765,"aff_attitude_comfortable",0.571428571428571
"20641",765,"aff_attitude_calm",0.714285714285714
"20642",765,"aff_attitude_safe",0.571428571428571
"20643",765,"aff_attitude_responsible",1
"20644",765,"aff_attitude_difficult_breathing",0.857142857142857
"20645",765,"effective_means_handwashing",1
"20646",765,"effective_means_masks",1
"20647",765,"effective_means_distance",0.571428571428571
"20648",765,"effective_means_ventilation",0.571428571428571
"20649",765,"risk_likely_contagion",0.375
"20650",765,"risk_contagion_absent_protection",0.5
"20651",765,"risk_severity",0.428571428571429
"20652",765,"risk_fear_spread",1
"20653",765,"risk_fear_contagion_self",1
"20654",765,"risk_fear_contagion_others",1
"20655",765,"risk_fear_restrictions",0.571428571428571
"20656",766,"automaticity_carry_mask",0.857142857142857
"20657",766,"automaticity_put_on_mask",0.857142857142857
"20658",766,"inst_attitude_protects_self",0.857142857142857
"20659",766,"inst_attitude_protects_others",1
"20660",766,"inst_attitude_sense_of_community",0.857142857142857
"20661",766,"inst_attitude_enough_oxygen",0.428571428571429
"20662",766,"inst_attitude_no_needless_waste",0.285714285714286
"20663",766,"norms_family_friends",0.714285714285714
"20664",766,"norms_risk_groups",1
"20665",766,"norms_officials",1
"20666",766,"norms_people_present_indoors",0.857142857142857
"20667",766,"aff_attitude_comfortable",0.571428571428571
"20668",766,"aff_attitude_calm",0.714285714285714
"20669",766,"aff_attitude_safe",0.571428571428571
"20670",766,"aff_attitude_responsible",0.714285714285714
"20671",766,"aff_attitude_difficult_breathing",0.714285714285714
"20672",766,"effective_means_handwashing",0.857142857142857
"20673",766,"effective_means_masks",0.857142857142857
"20674",766,"effective_means_distance",0.428571428571429
"20675",766,"effective_means_ventilation",0.428571428571429
"20676",766,"risk_likely_contagion",0.125
"20677",766,"risk_contagion_absent_protection",0.375
"20678",766,"risk_severity",0.285714285714286
"20679",766,"risk_fear_spread",0.142857142857143
"20680",766,"risk_fear_contagion_self",0.285714285714286
"20681",766,"risk_fear_contagion_others",0.571428571428571
"20682",766,"risk_fear_restrictions",0.857142857142857
"20683",767,"automaticity_carry_mask",1
"20684",767,"automaticity_put_on_mask",1
"20685",767,"inst_attitude_protects_self",0.571428571428571
"20686",767,"inst_attitude_protects_others",1
"20687",767,"inst_attitude_sense_of_community",0.285714285714286
"20688",767,"inst_attitude_enough_oxygen",0.428571428571429
"20689",767,"inst_attitude_no_needless_waste",0.857142857142857
"20690",767,"norms_family_friends",1
"20691",767,"norms_risk_groups",1
"20692",767,"norms_officials",1
"20693",767,"norms_people_present_indoors",1
"20694",767,"aff_attitude_comfortable",0.285714285714286
"20695",767,"aff_attitude_calm",0.571428571428571
"20696",767,"aff_attitude_safe",0.571428571428571
"20697",767,"aff_attitude_responsible",0.714285714285714
"20698",767,"aff_attitude_difficult_breathing",0.714285714285714
"20699",767,"effective_means_handwashing",1
"20700",767,"effective_means_masks",0.285714285714286
"20701",767,"effective_means_distance",0.857142857142857
"20702",767,"effective_means_ventilation",0.571428571428571
"20703",767,"risk_likely_contagion",0.5
"20704",767,"risk_contagion_absent_protection",0.5
"20705",767,"risk_severity",0.857142857142857
"20706",767,"risk_fear_spread",0.714285714285714
"20707",767,"risk_fear_contagion_self",0.714285714285714
"20708",767,"risk_fear_contagion_others",0.857142857142857
"20709",767,"risk_fear_restrictions",0.285714285714286
"20710",768,"automaticity_carry_mask",0.285714285714286
"20711",768,"automaticity_put_on_mask",0.285714285714286
"20712",768,"inst_attitude_protects_self",0.857142857142857
"20713",768,"inst_attitude_protects_others",0.857142857142857
"20714",768,"inst_attitude_sense_of_community",0.571428571428571
"20715",768,"inst_attitude_enough_oxygen",0.285714285714286
"20716",768,"inst_attitude_no_needless_waste",0.571428571428571
"20717",768,"norms_family_friends",0.857142857142857
"20718",768,"norms_risk_groups",0.714285714285714
"20719",768,"norms_officials",0.714285714285714
"20720",768,"norms_people_present_indoors",0.571428571428571
"20721",768,"aff_attitude_comfortable",0.285714285714286
"20722",768,"aff_attitude_calm",0.285714285714286
"20723",768,"aff_attitude_safe",0.571428571428571
"20724",768,"aff_attitude_responsible",0.714285714285714
"20725",768,"aff_attitude_difficult_breathing",0.857142857142857
"20726",768,"effective_means_handwashing",0.714285714285714
"20727",768,"effective_means_masks",0.714285714285714
"20728",768,"effective_means_distance",0.714285714285714
"20729",768,"effective_means_ventilation",0.714285714285714
"20730",768,"risk_likely_contagion",0.125
"20731",768,"risk_contagion_absent_protection",0.125
"20732",768,"risk_severity",0.142857142857143
"20733",768,"risk_fear_spread",0.571428571428571
"20734",768,"risk_fear_contagion_self",0.142857142857143
"20735",768,"risk_fear_contagion_others",0.571428571428571
"20736",768,"risk_fear_restrictions",0.571428571428571
"20737",769,"automaticity_carry_mask",0.714285714285714
"20738",769,"automaticity_put_on_mask",0.714285714285714
"20739",769,"inst_attitude_protects_self",0.571428571428571
"20740",769,"inst_attitude_protects_others",0.714285714285714
"20741",769,"inst_attitude_sense_of_community",0.285714285714286
"20742",769,"inst_attitude_enough_oxygen",0.285714285714286
"20743",769,"inst_attitude_no_needless_waste",0.428571428571429
"20744",769,"norms_family_friends",0.714285714285714
"20745",769,"norms_risk_groups",1
"20746",769,"norms_officials",1
"20747",769,"norms_people_present_indoors",0.857142857142857
"20748",769,"aff_attitude_comfortable",0.142857142857143
"20749",769,"aff_attitude_calm",0.142857142857143
"20750",769,"aff_attitude_safe",0.571428571428571
"20751",769,"aff_attitude_responsible",0.714285714285714
"20752",769,"aff_attitude_difficult_breathing",0.714285714285714
"20753",769,"effective_means_handwashing",0.857142857142857
"20754",769,"effective_means_masks",0.714285714285714
"20755",769,"effective_means_distance",0.714285714285714
"20756",769,"effective_means_ventilation",0.571428571428571
"20757",769,"risk_likely_contagion",0.5
"20758",769,"risk_contagion_absent_protection",0.5
"20759",769,"risk_severity",0.428571428571429
"20760",769,"risk_fear_spread",0.285714285714286
"20761",769,"risk_fear_contagion_self",0.142857142857143
"20762",769,"risk_fear_contagion_others",0.571428571428571
"20763",769,"risk_fear_restrictions",1
"20764",770,"automaticity_carry_mask",0.571428571428571
"20765",770,"automaticity_put_on_mask",0.428571428571429
"20766",770,"inst_attitude_protects_self",0.714285714285714
"20767",770,"inst_attitude_protects_others",0.571428571428571
"20768",770,"inst_attitude_sense_of_community",0.714285714285714
"20769",770,"inst_attitude_enough_oxygen",0.571428571428571
"20770",770,"inst_attitude_no_needless_waste",0.714285714285714
"20771",770,"norms_family_friends",0.571428571428571
"20772",770,"norms_risk_groups",0.857142857142857
"20773",770,"norms_officials",0.714285714285714
"20774",770,"norms_people_present_indoors",0.571428571428571
"20775",770,"aff_attitude_comfortable",0.428571428571429
"20776",770,"aff_attitude_calm",0.571428571428571
"20777",770,"aff_attitude_safe",0.714285714285714
"20778",770,"aff_attitude_responsible",0.571428571428571
"20779",770,"aff_attitude_difficult_breathing",0.714285714285714
"20780",770,"effective_means_handwashing",0.571428571428571
"20781",770,"effective_means_masks",0.571428571428571
"20782",770,"effective_means_distance",0.714285714285714
"20783",770,"effective_means_ventilation",0.857142857142857
"20784",770,"risk_likely_contagion",0.375
"20785",770,"risk_contagion_absent_protection",0.5
"20786",770,"risk_severity",0.285714285714286
"20787",770,"risk_fear_spread",0.428571428571429
"20788",770,"risk_fear_contagion_self",0.428571428571429
"20789",770,"risk_fear_contagion_others",0.571428571428571
"20790",770,"risk_fear_restrictions",0.714285714285714
"20791",771,"automaticity_carry_mask",1
"20792",771,"automaticity_put_on_mask",1
"20793",771,"inst_attitude_protects_self",1
"20794",771,"inst_attitude_protects_others",1
"20795",771,"inst_attitude_sense_of_community",0.714285714285714
"20796",771,"inst_attitude_enough_oxygen",1
"20797",771,"inst_attitude_no_needless_waste",0.285714285714286
"20798",771,"norms_family_friends",0.571428571428571
"20799",771,"norms_risk_groups",0.571428571428571
"20800",771,"norms_officials",1
"20801",771,"norms_people_present_indoors",0.571428571428571
"20802",771,"aff_attitude_comfortable",0.428571428571429
"20803",771,"aff_attitude_calm",0.428571428571429
"20804",771,"aff_attitude_safe",0.571428571428571
"20805",771,"aff_attitude_responsible",0.857142857142857
"20806",771,"aff_attitude_difficult_breathing",0.571428571428571
"20807",771,"effective_means_handwashing",0.857142857142857
"20808",771,"effective_means_masks",0.857142857142857
"20809",771,"effective_means_distance",0.857142857142857
"20810",771,"effective_means_ventilation",0.857142857142857
"20811",771,"risk_likely_contagion",0.375
"20812",771,"risk_contagion_absent_protection",0.625
"20813",771,"risk_severity",0.571428571428571
"20814",771,"risk_fear_spread",1
"20815",771,"risk_fear_contagion_self",0.714285714285714
"20816",771,"risk_fear_contagion_others",0.857142857142857
"20817",771,"risk_fear_restrictions",0.857142857142857
"20818",772,"automaticity_carry_mask",0.857142857142857
"20819",772,"automaticity_put_on_mask",0.857142857142857
"20820",772,"inst_attitude_protects_self",0.571428571428571
"20821",772,"inst_attitude_protects_others",1
"20822",772,"inst_attitude_sense_of_community",0.142857142857143
"20823",772,"inst_attitude_enough_oxygen",0.142857142857143
"20824",772,"inst_attitude_no_needless_waste",0.142857142857143
"20825",772,"norms_family_friends",1
"20826",772,"norms_risk_groups",1
"20827",772,"norms_officials",1
"20828",772,"norms_people_present_indoors",1
"20829",772,"aff_attitude_comfortable",0.428571428571429
"20830",772,"aff_attitude_calm",0.857142857142857
"20831",772,"aff_attitude_safe",0.571428571428571
"20832",772,"aff_attitude_responsible",1
"20833",772,"aff_attitude_difficult_breathing",0.857142857142857
"20834",772,"effective_means_handwashing",1
"20835",772,"effective_means_masks",0.857142857142857
"20836",772,"effective_means_distance",1
"20837",772,"effective_means_ventilation",0.571428571428571
"20838",772,"risk_likely_contagion",0.25
"20839",772,"risk_contagion_absent_protection",0.5
"20840",772,"risk_severity",1
"20841",772,"risk_fear_spread",0.571428571428571
"20842",772,"risk_fear_contagion_self",0.714285714285714
"20843",772,"risk_fear_contagion_others",0.714285714285714
"20844",772,"risk_fear_restrictions",0.571428571428571
"20845",773,"automaticity_carry_mask",1
"20846",773,"automaticity_put_on_mask",1
"20847",773,"inst_attitude_protects_self",0.714285714285714
"20848",773,"inst_attitude_protects_others",0.714285714285714
"20849",773,"inst_attitude_sense_of_community",0.428571428571429
"20850",773,"inst_attitude_enough_oxygen",0.428571428571429
"20851",773,"inst_attitude_no_needless_waste",0.857142857142857
"20852",773,"norms_family_friends",1
"20853",773,"norms_risk_groups",1
"20854",773,"norms_officials",1
"20855",773,"norms_people_present_indoors",1
"20856",773,"aff_attitude_comfortable",0.428571428571429
"20857",773,"aff_attitude_calm",0.571428571428571
"20858",773,"aff_attitude_safe",0.714285714285714
"20859",773,"aff_attitude_responsible",0.714285714285714
"20860",773,"aff_attitude_difficult_breathing",0.714285714285714
"20861",773,"effective_means_handwashing",1
"20862",773,"effective_means_masks",0.857142857142857
"20863",773,"effective_means_distance",0.857142857142857
"20864",773,"effective_means_ventilation",0.857142857142857
"20865",773,"risk_likely_contagion",0.25
"20866",773,"risk_contagion_absent_protection",0.875
"20867",773,"risk_severity",0.857142857142857
"20868",773,"risk_fear_spread",0.714285714285714
"20869",773,"risk_fear_contagion_self",0.857142857142857
"20870",773,"risk_fear_contagion_others",0.857142857142857
"20871",773,"risk_fear_restrictions",0.571428571428571
"20872",774,"automaticity_carry_mask",0.714285714285714
"20873",774,"automaticity_put_on_mask",1
"20874",774,"inst_attitude_protects_self",0.714285714285714
"20875",774,"inst_attitude_protects_others",0.714285714285714
"20876",774,"inst_attitude_sense_of_community",0.857142857142857
"20877",774,"inst_attitude_enough_oxygen",0.428571428571429
"20878",774,"inst_attitude_no_needless_waste",0.571428571428571
"20879",774,"norms_family_friends",1
"20880",774,"norms_risk_groups",1
"20881",774,"norms_officials",1
"20882",774,"norms_people_present_indoors",0.714285714285714
"20883",774,"aff_attitude_comfortable",0.571428571428571
"20884",774,"aff_attitude_calm",0.571428571428571
"20885",774,"aff_attitude_safe",0.714285714285714
"20886",774,"aff_attitude_responsible",0.857142857142857
"20887",774,"aff_attitude_difficult_breathing",0.857142857142857
"20888",774,"effective_means_handwashing",0.857142857142857
"20889",774,"effective_means_masks",0.857142857142857
"20890",774,"effective_means_distance",0.857142857142857
"20891",774,"effective_means_ventilation",0.857142857142857
"20892",774,"risk_likely_contagion",0.25
"20893",774,"risk_contagion_absent_protection",0.375
"20894",774,"risk_severity",0.714285714285714
"20895",774,"risk_fear_spread",0.714285714285714
"20896",774,"risk_fear_contagion_self",0.714285714285714
"20897",774,"risk_fear_contagion_others",0.714285714285714
"20898",774,"risk_fear_restrictions",0.571428571428571
"20899",775,"automaticity_carry_mask",0.142857142857143
"20900",775,"automaticity_put_on_mask",0.142857142857143
"20901",775,"inst_attitude_protects_self",0.571428571428571
"20902",775,"inst_attitude_protects_others",0.571428571428571
"20903",775,"inst_attitude_sense_of_community",0.571428571428571
"20904",775,"inst_attitude_enough_oxygen",0.142857142857143
"20905",775,"inst_attitude_no_needless_waste",0.142857142857143
"20906",775,"norms_family_friends",0.142857142857143
"20907",775,"norms_risk_groups",0.571428571428571
"20908",775,"norms_officials",0.571428571428571
"20909",775,"norms_people_present_indoors",0.428571428571429
"20910",775,"aff_attitude_comfortable",0.142857142857143
"20911",775,"aff_attitude_calm",0.285714285714286
"20912",775,"aff_attitude_safe",0.571428571428571
"20913",775,"aff_attitude_responsible",0.571428571428571
"20914",775,"aff_attitude_difficult_breathing",1
"20915",775,"effective_means_handwashing",1
"20916",775,"effective_means_masks",0.285714285714286
"20917",775,"effective_means_distance",0.857142857142857
"20918",775,"effective_means_ventilation",0.714285714285714
"20919",775,"risk_likely_contagion",0.25
"20920",775,"risk_contagion_absent_protection",0.375
"20921",775,"risk_severity",0.428571428571429
"20922",775,"risk_fear_spread",0.285714285714286
"20923",775,"risk_fear_contagion_self",0.285714285714286
"20924",775,"risk_fear_contagion_others",0.285714285714286
"20925",775,"risk_fear_restrictions",1
"20926",776,"automaticity_carry_mask",1
"20927",776,"automaticity_put_on_mask",0.857142857142857
"20928",776,"inst_attitude_protects_self",0.428571428571429
"20929",776,"inst_attitude_protects_others",1
"20930",776,"inst_attitude_sense_of_community",0.571428571428571
"20931",776,"inst_attitude_enough_oxygen",0.714285714285714
"20932",776,"inst_attitude_no_needless_waste",0.428571428571429
"20933",776,"norms_family_friends",0.857142857142857
"20934",776,"norms_risk_groups",1
"20935",776,"norms_officials",1
"20936",776,"norms_people_present_indoors",1
"20937",776,"aff_attitude_comfortable",0.571428571428571
"20938",776,"aff_attitude_calm",0.714285714285714
"20939",776,"aff_attitude_safe",0.714285714285714
"20940",776,"aff_attitude_responsible",0.857142857142857
"20941",776,"aff_attitude_difficult_breathing",0.571428571428571
"20942",776,"effective_means_handwashing",1
"20943",776,"effective_means_masks",0.714285714285714
"20944",776,"effective_means_distance",0.857142857142857
"20945",776,"effective_means_ventilation",0.714285714285714
"20946",776,"risk_likely_contagion",0.25
"20947",776,"risk_contagion_absent_protection",0.625
"20948",776,"risk_severity",0.285714285714286
"20949",776,"risk_fear_spread",0.857142857142857
"20950",776,"risk_fear_contagion_self",0.714285714285714
"20951",776,"risk_fear_contagion_others",0.857142857142857
"20952",776,"risk_fear_restrictions",0.285714285714286
"20953",777,"automaticity_carry_mask",0.714285714285714
"20954",777,"automaticity_put_on_mask",1
"20955",777,"inst_attitude_protects_self",0.714285714285714
"20956",777,"inst_attitude_protects_others",0.857142857142857
"20957",777,"inst_attitude_sense_of_community",0.571428571428571
"20958",777,"inst_attitude_enough_oxygen",0.428571428571429
"20959",777,"inst_attitude_no_needless_waste",0.285714285714286
"20960",777,"norms_family_friends",0.857142857142857
"20961",777,"norms_risk_groups",1
"20962",777,"norms_officials",0.714285714285714
"20963",777,"norms_people_present_indoors",0.857142857142857
"20964",777,"aff_attitude_comfortable",0.428571428571429
"20965",777,"aff_attitude_calm",0.428571428571429
"20966",777,"aff_attitude_safe",0.714285714285714
"20967",777,"aff_attitude_responsible",0.857142857142857
"20968",777,"aff_attitude_difficult_breathing",0.714285714285714
"20969",777,"effective_means_handwashing",0.857142857142857
"20970",777,"effective_means_masks",0.714285714285714
"20971",777,"effective_means_distance",0.857142857142857
"20972",777,"effective_means_ventilation",1
"20973",777,"risk_likely_contagion",0.25
"20974",777,"risk_contagion_absent_protection",0.375
"20975",777,"risk_severity",0.714285714285714
"20976",777,"risk_fear_spread",0.714285714285714
"20977",777,"risk_fear_contagion_self",0.714285714285714
"20978",777,"risk_fear_contagion_others",0.857142857142857
"20979",777,"risk_fear_restrictions",1
"20980",778,"automaticity_carry_mask",0.714285714285714
"20981",778,"automaticity_put_on_mask",0.714285714285714
"20982",778,"inst_attitude_protects_self",0.714285714285714
"20983",778,"inst_attitude_protects_others",0.428571428571429
"20984",778,"inst_attitude_sense_of_community",0.571428571428571
"20985",778,"inst_attitude_enough_oxygen",0.857142857142857
"20986",778,"inst_attitude_no_needless_waste",0.571428571428571
"20987",778,"norms_family_friends",0.857142857142857
"20988",778,"norms_risk_groups",1
